LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
00016,A004,201601,0,U,0,0,0,177194003103,14,WD   31,3288,COCHON PROPERTIES LLC,WD030,0.0,X01,,,
00016,A010,201601,0,U,0,0,0,177194029700,14,WD   31,3288,COCHON PROPERTIES LLC,WD030,0.0,X01,,,
00016,E002,201601,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,Q04,19720331.0,,
00016,E002D,201601,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,Q01,19610228.0,,
00016,E002Q,201601,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,Q64,,,
00016,E002T,201601,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,Q65,,,
00016,E016,201601,0,G,0,0,0,177194064700,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S03,20000605.0,,
00016,E018,201601,0,O,0,0,0,177194065600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D01,19980420.0,,
00016,E018D,201601,31,O,2022,3,19689,177194065600,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,19980424.0,,
00016,E019,201601,0,U,0,0,0,177194028200,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,F013,201601,0,O,0,0,0,177190070500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D01,19851031.0,,
00016,F013D,201601,0,O,0,0,0,177190070500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,19640331.0,,
00016,F015,201601,0,O,0,0,0,177190070100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D62,,,
00016,F015D,201601,0,O,0,0,0,177190070100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,19690630.0,,
00016,F020,201601,0,O,0,0,0,177192018600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,19850630.0,,
00016,F021,201601,0,O,0,0,0,177194036001,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S01,19960831.0,,
00016,F023,201601,0,U,0,0,0,177194039600,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,F026,201601,0,O,0,0,0,177194045101,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,20020331.0,,
00016,F027,201601,31,O,1812,4488,45922,177194063200,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S01,19960704.0,,
00016,F028,201601,31,O,650,1437,2028,177194063500,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D01,20020124.0,,
00016,F028D,201601,31,O,1275,2754,24089,177194063500,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,20020128.0,,
00016,L010,201601,0,U,0,0,0,177194015000,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,L011,201601,0,O,0,0,0,177194030200,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,20061130.0,,
00016,L012,201601,0,O,0,0,0,177194030600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,20131031.0,,
00016,L013,201601,31,O,2255,26,18423,177194043302,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D01,20050430.0,,
00016,L013D,201601,0,O,0,0,0,177194043302,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,,,
00016,L019,201601,0,U,0,0,0,177194049600,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,L020,201601,31,O,2828,33,61934,177194050502,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,20141228.0,,
00016,L021,201601,0,O,0,0,0,177194058100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D04,20140403.0,,
00016,L021D,201601,0,G,0,0,0,177194058100,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D03,20031231.0,,
00016,L022D,201601,0,O,0,0,0,177194057800,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,19940430.0,,
00016,N010,201601,0,U,0,0,0,177190070200,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,N018,201601,31,O,2328,1352,41237,177190071101,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S01,20010708.0,,
00016,N019,201601,0,O,0,0,0,177194026000,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S01,19820731.0,,
00016,N020,201601,0,O,0,0,0,177194026101,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D01,19990513.0,,
00016,N020D,201601,31,O,2242,1106,33556,177194026101,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,D02,19990513.0,,
00016,N021,201601,0,O,0,0,0,177194057100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,20010531.0,,
00016,N022,201601,31,O,3184,938,57125,177194060401,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S01,20010623.0,,
00016,N023,201601,0,U,0,0,0,177194060101,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,N024,201601,0,O,0,0,0,177194071201,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S01,20020815.0,,
00016,S018,201601,0,U,0,0,0,177190072300,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,X01,,,
00016,S024,201601,0,O,0,0,0,177194049200,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0.0,S02,20050630.0,,
00018,B021,201601,30,O,196,1759,2283,177154057901,9,ST   66,2375,ENERGY XXI GOM LLC,ST054,0.0,S01,19980220.0,891003444.0,0
00019,G005,201601,0,U,0,0,0,177154054200,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G007,201601,0,U,0,0,0,177154052300,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G008,201601,0,U,0,0,0,177154051801,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G011,201601,30,G,0,38152,847,177154051401,11,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,D02,20130622.0,891003444.0,0
00019,G011,201601,30,G,1928,1022,15638,177154051401,11,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,D01,20130620.0,891003444.0,0
