LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
00016,A004,200801,0,U,0,0,0,177194003101,14,WD   31,687,CNOOC PETROLEUM USA INC,WD030,0,X01,,,
00016,A010,200801,0,O,0,0,0,177194029700,12,WD   31,687,CNOOC PETROLEUM USA INC,WD030,0,S02,19940630.0,,
00016,E002,200801,0,O,0,0,0,177190022500,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,Q04,19720331.0,,
00016,E002D,200801,0,O,0,0,0,177190022500,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,Q01,19610228.0,,
00016,E002Q,200801,0,O,0,0,0,177190022500,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,Q64,,,
00016,E002T,200801,0,O,0,0,0,177190022500,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,Q65,,,
00016,E016,200801,31,G,0,32941,0,177194064700,11,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S03,20000605.0,,
00016,E018,200801,0,O,0,0,0,177194065600,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D01,19980420.0,,
00016,E018D,200801,0,O,0,0,0,177194065600,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,19980424.0,,
00016,E019A,200801,0,O,0,0,0,177194028200,12,WD   31,2409,MARITECH RESOURCES INC,WD030,0,S02,19940331.0,,
00016,F013,200801,0,O,0,0,0,177190070500,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D01,19851031.0,,
00016,F013D,200801,0,O,0,0,0,177190070500,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,19640331.0,,
00016,F015,200801,0,O,0,0,0,177190070100,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D62,,,
00016,F015D,200801,0,O,0,0,0,177190070100,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,19690630.0,,
00016,F020,200801,0,O,0,0,0,177192018600,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S02,19850630.0,,
00016,F021,200801,0,O,0,0,0,177194036001,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,19960831.0,,
00016,F023,200801,0,U,0,0,0,177194039600,14,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,X01,,,
00016,F026,200801,0,O,0,0,0,177194045101,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S02,20020331.0,,
00016,F027,200801,31,O,2639,1173,42359,177194063200,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,19960704.0,,
00016,F028,200801,31,O,4174,1830,4206,177194063500,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D01,20020124.0,,
00016,F028D,200801,31,O,3501,325,36552,177194063500,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,20020128.0,,
00016,L010,200801,0,O,0,0,0,177194015000,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S03,19960525.0,,
00016,L011,200801,31,O,1656,1976,43867,177194030200,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S02,20061130.0,,
00016,L012,200801,0,O,0,0,0,177194030600,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,19831031.0,,
00016,L013,200801,31,O,2928,6694,20885,177194043302,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D01,20050430.0,,
00016,L013D,200801,0,O,0,0,0,177194043302,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,,,
00016,L019,200801,0,G,0,0,0,177194049600,13,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D03,,,
00016,L019,200801,0,G,0,0,0,177194049600,13,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,,,
00016,L020,200801,31,O,2515,3688,14310,177194050502,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,19940930.0,,
00016,L021,200801,31,O,425,26726,2004,177194058100,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,20031231.0,,
00016,L021D,200801,31,O,0,32025,0,177194058100,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D03,20031231.0,,
00016,L022D,200801,0,O,0,0,0,177194057800,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,19940430.0,,
00016,N010,200801,0,O,0,0,0,177190070200,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D62,,,
00016,N010D,200801,0,O,0,0,0,177190070200,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,19730930.0,,
00016,N018,200801,27,O,3813,2803,37571,177190071101,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,20010708.0,,
00016,N019,200801,28,O,5041,696,59008,177194026000,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,19820731.0,,
00016,N020,200801,0,O,0,0,0,177194026101,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D01,19990513.0,,
00016,N020D,200801,31,O,2429,432,27089,177194026101,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D02,19990513.0,,
00016,N021,200801,24,O,1076,1357,1347,177194057100,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S02,20010531.0,,
00016,N022,200801,31,O,2682,566,4349,177194060401,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,20010623.0,,
00016,N023,200801,0,O,0,0,0,177194060101,12,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,20030422.0,,
00016,N024,200801,31,O,7581,6484,73173,177194071201,9,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,S01,20020815.0,,
00016,S018,200801,0,G,0,0,0,177190072300,13,WD   31,276,EXXON MOBIL CORPORATION,WD030,0,D06,19960817.0,,
