LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
00016,E002,201901,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,Q04,19720331.0,,
00016,E002D,201901,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,Q01,19610228.0,,
00016,E002Q,201901,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,Q64,,,
00016,E002T,201901,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,Q65,,,
00016,E016,201901,3,G,0,50,0,177194064700,11,WD   31,3151,COX OPERATING LLC,WD030,0.0,S03,20000605.0,,
00016,E018,201901,0,O,0,0,0,177194065600,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D01,19980420.0,,
00016,E018D,201901,30,O,304,0,2473,177194065600,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,19980424.0,,
00016,E019,201901,0,U,0,0,0,177194028200,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,F013,201901,0,O,0,0,0,177190070500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D01,19851031.0,,
00016,F013D,201901,0,O,0,0,0,177190070500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,19640331.0,,
00016,F015,201901,0,O,0,0,0,177190070100,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D62,,,
00016,F015D,201901,0,O,0,0,0,177190070100,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,19690630.0,,
00016,F020,201901,0,O,0,0,0,177192018600,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,19850630.0,,
00016,F021,201901,0,O,0,0,0,177194036001,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S01,19960831.0,,
00016,F023,201901,0,U,0,0,0,177194039600,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,F026,201901,0,O,0,0,0,177194045101,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,20020331.0,,
00016,F027,201901,29,O,335,206,43776,177194063200,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,S01,19960704.0,,
00016,F028,201901,0,O,0,0,0,177194063500,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D01,20020124.0,,
00016,F028D,201901,29,O,1340,1307,25831,177194063500,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,20020128.0,,
00016,L010,201901,0,U,0,0,0,177194015000,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,L011,201901,0,O,0,0,0,177194030200,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,20061130.0,,
00016,L012,201901,0,O,0,0,0,177194030600,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,20131031.0,,
00016,L013,201901,30,O,1902,739,15626,177194043302,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,D01,20050430.0,,
00016,L013D,201901,0,O,0,0,0,177194043302,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,,,
00016,L019,201901,0,U,0,0,0,177194049602,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,L020,201901,1,O,10,2,1216,177194050502,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,20141228.0,,
00016,L021,201901,0,O,0,0,0,177194058100,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D04,20140403.0,,
00016,L021D,201901,0,G,0,0,0,177194058100,13,WD   31,3151,COX OPERATING LLC,WD030,0.0,D03,20031231.0,,
00016,L022D,201901,0,O,0,0,0,177194057800,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,19940430.0,,
00016,N010,201901,0,U,0,0,0,177190070200,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,N018,201901,30,O,1020,2265,30532,177190071101,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,S01,20010708.0,,
00016,N019,201901,0,O,0,0,0,177194026000,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S01,19820731.0,,
00016,N020,201901,0,O,0,0,0,177194026101,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,D01,19990513.0,,
00016,N020D,201901,30,O,1593,3594,15212,177194026101,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,D02,19990513.0,,
00016,N021,201901,0,O,0,0,0,177194057100,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,20010531.0,,
00016,N022,201901,30,O,2338,2272,57174,177194060401,9,WD   31,3151,COX OPERATING LLC,WD030,0.0,S01,20010623.0,,
00016,N023,201901,0,U,0,0,0,177194060101,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,N024,201901,0,O,0,0,0,177194071201,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S01,20020815.0,,
00016,S018,201901,0,U,0,0,0,177190072300,14,WD   31,3151,COX OPERATING LLC,WD030,0.0,X01,,,
00016,S024,201901,0,O,0,0,0,177194049200,12,WD   31,3151,COX OPERATING LLC,WD030,0.0,S02,20050630.0,,
00018,B021,201901,31,O,155,3416,2877,177154057901,9,ST   66,3151,COX OPERATING LLC,ST054,0.0,S01,19980220.0,891003444.0,0
00019,G005,201901,0,U,0,0,0,177154054200,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G007,201901,0,U,0,0,0,177154052300,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G008,201901,0,U,0,0,0,177154051801,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G011,201901,31,G,955,247,17594,177154051401,11,ST   54,3151,COX OPERATING LLC,ST054,0.0,D01,20130620.0,891003444.0,0
00019,G011,201901,11,G,0,4529,2714,177154051401,11,ST   54,3151,COX OPERATING LLC,ST054,0.0,D02,20130622.0,891003444.0,0
00019,G013,201901,31,O,1350,311,36303,177154050900,9,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,19821130.0,891003444.0,0
00019,G017,201901,0,G,0,0,0,177154054301,13,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,20090820.0,891003444.0,0
00019,G018,201901,31,O,784,225,1679,177154052802,9,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,19971104.0,891003444.0,0
00019,G020,201901,31,O,2018,1084,54077,177154054802,9,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,20130302.0,891003444.0,0
00019,G022,201901,0,O,0,0,0,177154064703,12,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,19980316.0,891003444.0,0
00019,G023,201901,0,O,0,0,0,177154054901,12,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,19951112.0,891003444.0,0
00019,G025,201901,31,O,6273,324169,964,177154073701,8,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,20180930.0,891003444.0,0
00019,G028,201901,0,U,0,0,0,177154080101,14,ST   54,2375,ENERGY XXI GOM LLC,ST054,0.0,X01,,,
00019,G031,201901,31,O,3373,1648,21672,177154080201,9,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,19980118.0,891003444.0,0
00019,G032,201901,31,O,935,1075,10815,177154087800,9,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,19960204.0,891003444.0,0
00019,J005,201901,31,O,4374,279,191,177154124200,9,ST   54,3151,COX OPERATING LLC,ST054,0.0,S01,20090608.0,891003444.0,0
00020,006,201901,31,O,30848,58603,3888,177154078404,8,ST   67,3295,FIELDWOOD ENERGY LLC,ST054,0.0,S01,20180930.0,891003444.0,0
00020,B001,201901,0,U,0,0,0,177150031700,14,ST   67,3151,COX OPERATING LLC,ST054,0.0,X01,,,
00020,B003,201901,0,U,0,0,0,177150031900,14,ST   67,3151,COX OPERATING LLC,ST054,0.0,X01,,,
00020,B008,201901,0,U,0,0,0,177150084500,14,ST   67,3151,COX OPERATING LLC,ST054,0.0,X01,,,
00020,B009,201901,0,U,0,0,0,177150102200,14,ST   67,3151,COX OPERATING LLC,ST054,0.0,X01,,,
00020,B022,201901,0,O,0,0,0,177154057000,12,ST   67,3151,COX OPERATING LLC,ST054,0.0,D04,19980516.0,891003444.0,0
00020,B023,201901,31,O,2818,5754,75640,177154056601,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,S01,19970202.0,891003444.0,0
00020,B025,201901,31,O,2221,3276,17780,177154058505,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,S01,20030608.0,891003444.0,0
00020,B026,201901,31,O,926,3721,24684,177154061701,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,S01,19950430.0,891003444.0,0
00020,B027,201901,31,O,5760,11099,2043,177154063804,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,D01,20120430.0,891003444.0,0
00020,B027,201901,0,O,0,0,0,177154063804,12,ST   67,3151,COX OPERATING LLC,ST054,0.0,D02,20120416.0,891003444.0,0
00020,B029,201901,0,G,0,0,0,177154098201,13,ST   67,3151,COX OPERATING LLC,ST054,0.0,S02,20090131.0,891003444.0,0
00020,B030,201901,31,O,1939,430,8727,177154097100,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,D04,20161031.0,891003444.0,0
00020,B030,201901,31,O,827,3027,6929,177154097100,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,D03,20090111.0,891003444.0,0
00020,B031,201901,31,O,621,4215,295,177154096800,9,ST   67,3151,COX OPERATING LLC,ST054,0.0,S04,20080815.0,891003444.0,0
00020,B032,201901,0,G,0,0,0,177154067702,13,ST   67,3151,COX OPERATING LLC,ST054,0.0,S03,20050531.0,891003444.0,0
