LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
00016,E002,202201,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0,Q04,19720331.0,,
00016,E002D,202201,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0,Q01,19610228.0,,
00016,E002Q,202201,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0,Q64,,,
00016,E002T,202201,0,O,0,0,0,177190022500,12,WD   31,3151,COX OPERATING LLC,WD030,0,Q65,,,
00016,E016,202201,0,G,0,0,0,177194064700,13,WD   31,3151,COX OPERATING LLC,WD030,0,S03,20000605.0,,
00016,E018,202201,0,O,0,0,0,177194065600,12,WD   31,3151,COX OPERATING LLC,WD030,0,D01,19980420.0,,
00016,E018D,202201,8,O,540,0,3766,177194065600,9,WD   31,3151,COX OPERATING LLC,WD030,0,D02,19980424.0,,
00016,E019,202201,0,U,0,0,0,177194028200,14,WD   31,3151,COX OPERATING LLC,WD030,0,X01,,,
00016,F013,202201,0,O,0,0,0,177190070500,12,WD   31,3151,COX OPERATING LLC,WD030,0,D01,19851031.0,,
00016,F013D,202201,0,O,0,0,0,177190070500,12,WD   31,3151,COX OPERATING LLC,WD030,0,D02,19640331.0,,
00016,F015,202201,0,O,0,0,0,177190070100,12,WD   31,3151,COX OPERATING LLC,WD030,0,D62,,,
00016,F015D,202201,0,O,0,0,0,177190070100,12,WD   31,3151,COX OPERATING LLC,WD030,0,D02,19690630.0,,
00016,F020,202201,0,O,0,0,0,177192018600,12,WD   31,3151,COX OPERATING LLC,WD030,0,S02,19850630.0,,
00016,F021,202201,0,O,0,0,0,177194036001,12,WD   31,3151,COX OPERATING LLC,WD030,0,S01,19960831.0,,
00016,F023,202201,0,U,0,0,0,177194039600,14,WD   31,3151,COX OPERATING LLC,WD030,0,X01,,,
00016,F026,202201,0,O,0,0,0,177194045101,12,WD   31,3151,COX OPERATING LLC,WD030,0,S02,20020331.0,,
00016,F027,202201,8,O,753,702,13156,177194063200,9,WD   31,3151,COX OPERATING LLC,WD030,0,S01,19960704.0,,
00016,F028,202201,0,O,0,0,0,177194063500,12,WD   31,3151,COX OPERATING LLC,WD030,0,D01,20020124.0,,
00016,F028D,202201,8,O,392,674,6674,177194063500,9,WD   31,3151,COX OPERATING LLC,WD030,0,D02,20020128.0,,
00016,L010,202201,0,U,0,0,0,177194015000,14,WD   31,3151,COX OPERATING LLC,WD030,0,X01,,,
00016,L011,202201,0,O,0,0,0,177194030200,12,WD   31,3151,COX OPERATING LLC,WD030,0,S02,20061130.0,,
00016,L012,202201,0,O,0,0,0,177194030600,12,WD   31,3151,COX OPERATING LLC,WD030,0,S02,20131031.0,,
00016,L013,202201,0,O,0,0,0,177194043302,12,WD   31,3151,COX OPERATING LLC,WD030,0,D01,20050430.0,,
00016,L013D,202201,0,O,0,0,0,177194043302,12,WD   31,3151,COX OPERATING LLC,WD030,0,D02,,,
00016,L019,202201,0,U,0,0,0,177194049602,14,WD   31,3151,COX OPERATING LLC,WD030,0,X01,,,
00016,L020,202201,0,O,0,0,0,177194050502,12,WD   31,3151,COX OPERATING LLC,WD030,0,S02,20141228.0,,
00016,L021,202201,0,O,0,0,0,177194058100,12,WD   31,3151,COX OPERATING LLC,WD030,0,D04,20140403.0,,
00016,L021D,202201,0,G,0,0,0,177194058100,13,WD   31,3151,COX OPERATING LLC,WD030,0,D03,20031231.0,,
00016,L022D,202201,0,O,0,0,0,177194057800,12,WD   31,3151,COX OPERATING LLC,WD030,0,D02,19940430.0,,
00016,N010,202201,0,U,0,0,0,177190070200,14,WD   31,3151,COX OPERATING LLC,WD030,0,X01,,,
00016,N018,202201,0,O,0,0,0,177190071101,12,WD   31,3151,COX OPERATING LLC,WD030,0,S01,20010708.0,,
00016,N019,202201,16,O,209,866,4714,177194026000,9,WD   31,3151,COX OPERATING LLC,WD030,0,S01,19820731.0,,
00016,N020,202201,16,O,1668,1487,15685,177194026101,9,WD   31,3151,COX OPERATING LLC,WD030,0,D01,19990513.0,,
