FIELD_NAME,DEV_SYSTEM,PRODUCTION_DATE,OIL_BBLS,GAS_MCF,WATER_BBLS,TOTAL_DAYS_ON_PROD,ACTIVE_WELL_COUNT,ACTIVE_LEASE_COUNT,OIL_RATE_BOPD,GAS_RATE_MCFD,GOR_MCF_BBL,CUMULATIVE_OIL_MMBBL,CUMULATIVE_GAS_BCF
Julia,tieback15,201405,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201406,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201407,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201408,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201409,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201410,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201411,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201412,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201501,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201502,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201503,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201504,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201505,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201506,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201507,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201508,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201509,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201510,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201511,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201512,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201601,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201602,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Julia,tieback15,201603,16526,790,2757,31,3,1,533.0967741935484,25.483870967741936,0.04780346121263464,0.016526,0.00079
Julia,tieback15,201604,139011,13995,4934,22,3,1,6318.681818181818,636.1363636363636,0.10067548611260979,0.155537,0.014785
Julia,tieback15,201605,311212,31947,2598,48,4,1,6483.583333333333,665.5625,0.10265349665180006,0.466749,0.046732
Julia,tieback15,201606,379377,41795,1522,54,4,1,7025.5,773.9814814814815,0.11016745875474791,0.846126,0.088527
Julia,tieback15,201607,482902,50212,2196,62,4,1,7788.741935483871,809.8709677419355,0.10397968946080156,1.329028,0.138739
Julia,tieback15,201608,526679,52283,1181,62,4,1,8494.822580645161,843.2741935483871,0.09926919432899356,1.855707,0.191022
Julia,tieback15,201609,435633,42986,672,58,4,1,7510.913793103448,741.1379310344828,0.09867480195485649,2.29134,0.234008
Julia,tieback15,201610,494697,47803,772,62,4,1,7978.9838709677415,771.016129032258,0.09663086697513831,2.786037,0.281811
Julia,tieback15,201611,455954,43096,713,60,4,1,7599.233333333334,718.2666666666667,0.09451830667128702,3.241991,0.324907
Julia,tieback15,201612,423213,39441,1484,59,4,1,7173.1016949152545,668.4915254237288,0.09319420717227496,3.665204,0.364348
Julia,tieback15,201701,436617,39133,693,62,5,1,7042.209677419355,631.1774193548387,0.08962775155342097,4.101821,0.403481
Julia,tieback15,201702,369337,33113,447,56,4,1,6595.303571428572,591.3035714285714,0.08965524710494752,4.471158,0.436594
Julia,tieback15,201703,326248,29595,265,61,4,1,5348.327868852459,485.1639344262295,0.09071319977440474,4.797406,0.466189
Julia,tieback15,201704,306018,29401,321,60,4,1,5100.3,490.01666666666665,0.09607604781418086,5.103424,0.49559
Julia,tieback15,201705,330716,29792,372,62,4,1,5334.129032258064,480.51612903225805,0.09008333434124748,5.43414,0.525382
Julia,tieback15,201706,270121,27247,330,56,4,1,4823.589285714285,486.55357142857144,0.10086961028576083,5.704261,0.552629
Julia,tieback15,201707,318378,28370,240,62,4,1,5135.129032258064,457.5806451612903,0.08910791574794741,6.022639,0.580999
Julia,tieback15,201708,294087,26854,555,60,4,1,4901.45,447.56666666666666,0.09131311482656493,6.316726,0.607853
Julia,tieback15,201709,315908,32406,5281,56,4,1,5641.214285714285,578.6785714285714,0.10258049811970574,6.632634,0.640259
Julia,tieback15,201710,234637,20964,316,56,4,1,4189.946428571428,374.35714285714283,0.08934652250071387,6.867271,0.661223
Julia,tieback15,201711,301804,27737,380,62,4,1,4867.806451612903,447.3709677419355,0.0919040171767107,7.169075,0.68896
Julia,tieback15,201712,518220,50200,2433,93,4,1,5572.258064516129,539.7849462365591,0.09687005518891591,7.687295,0.73916
Julia,tieback15,201801,408161,44692,288,75,3,1,5442.1466666666665,595.8933333333333,0.10949600770284275,8.095456,0.783852
Julia,tieback15,201802,476691,47627,169,84,3,1,5674.892857142857,566.9880952380952,0.0999116828301772,8.572147,0.831479
Julia,tieback15,201803,563486,55832,197,93,3,1,6058.989247311828,600.3440860215054,0.09908320703619966,9.135633,0.887311
Julia,tieback15,201804,551904,54847,151,90,3,1,6132.266666666666,609.4111111111112,0.09937779034034905,9.687537,0.942158
Julia,tieback15,201805,592030,59954,392,93,3,1,6365.913978494624,644.6666666666666,0.10126851679813523,10.279567,1.002112
Julia,tieback15,201806,587216,59167,495,90,3,1,6524.622222222222,657.4111111111112,0.1007584943189559,10.866783,1.061279
Julia,tieback15,201807,527447,55566,459,87,3,1,6062.609195402299,638.6896551724138,0.10534897345136099,11.39423,1.116845
Julia,tieback15,201808,612250,62013,507,93,3,1,6583.333333333333,666.8064516129032,0.1012870559412005,12.00648,1.178858
Julia,tieback15,201809,599340,62022,467,90,4,1,6659.333333333333,689.1333333333333,0.10348383221543699,12.60582,1.24088
Julia,tieback15,201810,630129,64020,458,93,4,1,6775.580645161291,688.3870967741935,0.1015982441690511,13.235949,1.3049
Julia,tieback15,201811,615985,62424,441,90,4,1,6844.277777777777,693.6,0.10134013003563398,13.851934,1.367324
Julia,tieback15,201812,626221,60186,443,93,4,1,6733.559139784947,647.1612903225806,0.09610983981693363,14.478155,1.42751
Julia,tieback15,201901,641683,62479,438,93,4,1,6899.817204301075,671.8172043010753,0.09736739168717264,15.119838,1.489989
Julia,tieback15,201902,597564,57576,397,84,4,1,7113.857142857143,685.4285714285714,0.09635118581440649,15.717402,1.547565
Julia,tieback15,201903,633119,60618,416,93,4,1,6807.731182795699,651.8064516129032,0.09574503371404113,16.350521,1.608183
Julia,tieback15,201904,636752,60861,412,90,4,1,7075.022222222222,676.2333333333333,0.09558038294343794,16.987273,1.669044
Julia,tieback15,201905,451514,43811,282,63,4,1,7166.888888888889,695.4126984126984,0.09703132128793349,17.438787,1.712855
Julia,tieback15,201906,631229,62429,396,90,4,1,7013.655555555555,693.6555555555556,0.09890071590500436,18.070016,1.775284
Julia,tieback15,201907,523265,50917,328,82,4,1,6381.280487804878,620.939024390244,0.09730633617765377,18.593281,1.826201
Julia,tieback15,201908,632715,61266,342,93,4,1,6803.387096774193,658.7741935483871,0.09683032645029753,19.225996,1.887467
Julia,tieback15,201909,602896,58138,303,90,4,1,6698.844444444445,645.9777777777778,0.09643122528595313,19.828892,1.945605
Julia,tieback15,201910,630799,59034,131,93,5,1,6782.784946236559,634.7741935483871,0.09358607099884432,20.459691,2.004639
Julia,tieback15,201911,615517,56128,101,90,4,1,6839.077777777778,623.6444444444444,0.0911883830990858,21.075208,2.060767
Julia,tieback15,201912,603132,56638,105,93,4,1,6485.290322580645,609.010752688172,0.09390647486785646,21.67834,2.117405
Julia,tieback15,202001,607554,58461,348,93,4,1,6532.8387096774195,628.6129032258065,0.0962235455613822,22.285894,2.175866
Julia,tieback15,202002,621868,59651,620,116,4,1,5360.931034482759,514.2327586206897,0.09592228575839246,22.907762,2.235517
Julia,tieback15,202003,926433,93866,642,124,4,1,7471.2338709677415,756.983870967742,0.10131979322843637,23.834195,2.329383
Julia,tieback15,202004,883191,89299,599,119,4,1,7421.773109243697,750.4117647058823,0.10110949953067909,24.717386,2.418682
Julia,tieback15,202005,920860,93983,44,124,4,1,7426.290322580645,757.9274193548387,0.10206003084073584,25.638246,2.512665
Julia,tieback15,202006,888041,91336,211,120,4,1,7400.341666666666,761.1333333333333,0.1028511070997848,26.526287,2.604001
Julia,tieback15,202007,892396,100257,271,124,4,1,7196.741935483871,808.5241935483871,0.1123458643920412,27.418683,2.704258
Julia,tieback15,202008,644073,66502,271,97,4,1,6639.927835051546,685.5876288659794,0.10325227109349407,28.062756,2.77076
Julia,tieback15,202009,876487,88925,259,120,4,1,7304.058333333333,741.0416666666666,0.10145615394181545,28.939243,2.859685
Julia,tieback15,202010,577301,58134,167,112,4,1,5154.473214285715,519.0535714285714,0.10069963502574913,29.516544,2.917819
Julia,tieback15,202011,772276,82864,268,112,4,1,6895.321428571428,739.8571428571429,0.1072984269872429,30.28882,3.000683
Julia,tieback15,202012,851403,90708,285,124,4,1,6866.153225806452,731.516129032258,0.10653944136912837,31.140223,3.091391
Julia,tieback15,202101,807985,81705,278,124,4,1,6516.008064516129,658.9112903225806,0.10112192676844248,31.948208,3.173096
Julia,tieback15,202102,787860,80023,326,112,4,1,7034.464285714285,714.4910714285714,0.10157007590180997,32.736068,3.253119
Julia,tieback15,202103,947475,84694,324,124,4,1,7640.927419354839,683.016129032258,0.08938916594105385,33.683543,3.337813
Julia,tieback15,202104,988556,87817,238,119,4,1,8307.193277310924,737.9579831932773,0.08883361185405783,34.672099,3.42563
Julia,tieback15,202105,980561,96732,503,124,4,1,7907.75,780.0967741935484,0.09864965055718104,35.65266,3.522362
Julia,tieback15,202106,850599,87314,1331,118,4,1,7208.466101694915,739.9491525423729,0.10265001487187264,36.503259,3.609676
Julia,tieback15,202107,879543,91512,1702,123,4,1,7150.756097560976,744.0,0.10404494152076703,37.382802,3.701188
Julia,tieback15,202108,759710,78326,986,103,4,1,7375.825242718447,760.4466019417475,0.10309986705453397,38.142512,3.779514
Julia,tieback15,202109,507708,52204,522,68,4,1,7466.294117647059,767.7058823529412,0.10282288244423961,38.65022,3.831718
Julia,tieback15,202110,936640,95442,1175,124,4,1,7553.548387096775,769.6935483870968,0.10189827468397676,39.58686,3.92716
Julia,tieback15,202111,850483,86571,2359,120,4,1,7087.358333333334,721.425,0.10179039439941774,40.437343,4.013731
Julia,tieback15,202112,866032,87789,2239,124,4,1,6984.129032258064,707.9758064516129,0.101369233469433,41.303375,4.10152
Julia,tieback15,202201,869600,86878,2232,124,4,1,7012.903225806452,700.6290322580645,0.09990570377184912,42.172975,4.188398
Julia,tieback15,202202,742436,75398,1898,105,4,1,7070.8190476190475,718.0761904761905,0.10155488149820321,42.915411,4.263796
Julia,tieback15,202203,863990,87248,5973,124,4,1,6967.6612903225805,703.6129032258065,0.10098265026215582,43.779401,4.351044
Julia,tieback15,202204,829553,85817,1942,116,4,1,7151.318965517241,739.801724137931,0.10344968916995056,44.608954,4.436861
Julia,tieback15,202205,756288,79633,84,104,4,1,7272.0,765.7019230769231,0.10529454387746467,45.365242,4.516494
Julia,tieback15,202206,846417,91330,94,120,4,1,7053.475,761.0833333333334,0.10790189705547029,46.211659,4.607824
Julia,tieback15,202207,846471,95105,392,124,4,1,6826.379032258064,766.9758064516129,0.11235470559534821,47.05813,4.702929
Julia,tieback15,202208,821576,92090,3442,124,4,1,6625.612903225807,742.6612903225806,0.11208944759827454,47.879706,4.795019
Julia,tieback15,202209,789467,96960,2392,119,4,1,6634.176470588235,814.7899159663865,0.1228170398509374,48.669173,4.891979
Julia,tieback15,202210,838629,81639,4648,124,4,1,6763.137096774193,658.3790322580645,0.09734817183760638,49.507802,4.973618
Julia,tieback15,202211,807556,92608,5926,120,4,1,6729.633333333333,771.7333333333333,0.11467687689770122,50.315358,5.066226
Julia,tieback15,202212,821444,94740,6755,124,4,1,6624.548387096775,764.0322580645161,0.11533348591017768,51.136802,5.160966
Julia,tieback15,202301,741318,77883,1784,121,4,1,6126.5950413223145,643.6611570247934,0.10506017660437221,51.87812,5.238849
Julia,tieback15,202302,685985,74270,4341,112,4,1,6124.866071428572,663.125,0.10826767349140287,52.564105,5.313119
Julia,tieback15,202303,782160,81559,6879,124,4,1,6307.741935483871,657.733870967742,0.10427406157307968,53.346265,5.394678
Julia,tieback15,202304,704873,75956,15135,120,4,1,5873.941666666667,632.9666666666667,0.10775841889248135,54.051138,5.470634
Julia,tieback15,202305,787915,81440,36,124,4,1,6354.153225806452,656.7741935483871,0.10336140319704537,54.839053,5.552074
Julia,tieback15,202306,729362,77319,34,119,4,1,6129.09243697479,649.7394957983194,0.10600908739418835,55.568415,5.629393
Julia,tieback15,202307,755386,82663,37,124,4,1,6091.822580645161,666.6370967741935,0.10943146947388488,56.323801,5.712056
Julia,tieback15,202308,802404,88141,950,116,4,1,6917.275862068966,759.8362068965517,0.10984616228234156,57.126205,5.800197
Julia,tieback15,202309,734118,83369,45511,120,4,1,6117.65,694.7416666666667,0.11356348706883634,57.860323,5.883566
Julia,tieback15,202310,755559,79588,45200,124,4,1,6093.217741935484,641.8387096774194,0.10533657861265633,58.615882,5.963154
Julia,tieback15,202311,693677,70876,43990,108,4,1,6422.935185185185,656.2592592592592,0.10217435492311264,59.309559,6.03403
Julia,tieback15,202312,745035,77316,47664,124,4,1,6008.346774193548,623.516129032258,0.10377499043669089,60.054594,6.111346
Julia,tieback15,202401,691568,72346,44787,124,4,1,5577.1612903225805,583.4354838709677,0.10461154940656595,60.746162,6.183692
Julia,tieback15,202402,625252,65151,40079,109,4,1,5736.256880733945,597.7155963302753,0.10419958672663182,61.371414,6.248843
Julia,tieback15,202403,731847,74257,47235,122,4,1,5998.745901639344,608.6639344262295,0.1014651969605669,62.103261,6.3231
Julia,tieback15,202404,688979,70963,44725,119,4,1,5789.73949579832,596.3277310924369,0.10299733373586133,62.79224,6.394063
Julia,tieback15,202405,711010,71878,46973,124,4,1,5733.951612903225,579.6612903225806,0.10109281163415423,63.50325,6.465941
Julia,tieback15,202406,673588,70318,46383,120,4,1,5613.233333333334,585.9833333333333,0.10439318990243295,64.176838,6.536259
Julia,tieback15,202407,686175,67701,43458,124,4,1,5533.669354838709,545.9758064516129,0.09866433489998908,64.863013,6.60396
Julia,tieback15,202408,701553,59955,47089,124,4,1,5657.685483870968,483.508064516129,0.08546039999828951,65.564566,6.663915
Julia,tieback15,202409,547108,55405,40882,106,4,1,5161.396226415094,522.688679245283,0.10126885368154002,66.111674,6.71932
Julia,tieback15,202410,697341,71128,47146,124,4,1,5623.717741935484,573.6129032258065,0.10199887859741504,66.809015,6.790448
Julia,tieback15,202411,377836,57584,11748,116,4,1,3257.206896551724,496.41379310344826,0.1524047470331043,67.186851,6.848032
Julia,tieback15,202412,567896,73958,15719,124,4,1,4579.806451612903,596.4354838709677,0.1302315916998887,67.754747,6.92199
Julia,tieback15,202501,659964,66039,46721,124,4,1,5322.290322580645,532.5725806451613,0.10006454897539865,68.414711,6.988029
Julia,tieback15,202502,598636,60272,43310,112,4,1,5344.964285714285,538.1428571428571,0.10068221757461963,69.013347,7.048301
Julia,tieback15,202503,663996,65902,47965,124,4,1,5354.806451612903,531.4677419354839,0.09925059789516805,69.677343,7.114203
Julia,tieback15,202504,607283,63982,44393,118,4,1,5146.466101694915,542.2203389830509,0.10535779858813765,70.284626,7.178185
Julia,tieback15,202505,651532,66830,45114,124,4,1,5254.290322580645,538.9516129032259,0.10257362646807831,70.936158,7.245015
Julia,tieback15,202506,622678,61671,56624,120,4,1,5188.983333333334,513.925,0.0990415592007426,71.558836,7.306686
North Platte,subsea20,201209,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201212,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201301,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201302,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201303,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201304,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201305,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201306,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201307,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201308,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201309,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201310,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201311,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201312,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201401,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201402,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201403,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201404,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201405,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201406,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201407,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201408,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201409,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201410,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201411,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201412,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201501,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201502,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201503,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201504,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201505,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201506,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201507,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201508,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201509,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201510,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201511,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201512,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201601,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201602,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201603,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201604,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201605,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201701,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201703,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201705,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
North Platte,subsea20,201706,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200811,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200902,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200903,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200904,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200905,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200906,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200907,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200908,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200909,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200910,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200911,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,200912,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201001,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201002,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201003,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201004,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201005,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201006,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201007,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201008,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201009,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201010,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201011,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201012,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201101,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201102,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201103,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201104,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201105,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201106,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201107,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201108,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201109,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201110,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201111,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201112,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201201,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201209,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201303,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201304,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201305,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201306,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201307,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201308,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201309,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201310,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201311,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201312,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201401,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201402,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201403,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201404,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201405,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201406,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201407,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201408,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201409,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201410,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201411,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201412,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201501,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201502,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201503,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201504,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201505,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201506,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201507,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201508,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201509,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201510,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201511,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201512,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201601,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201602,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201603,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201604,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201605,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201606,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201607,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201608,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201609,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201610,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201611,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
